CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,WORKSITE_STATE,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME
1,1,35,72,8,1,seasonal,35.0,10.04,0.0,none,0.0,0.0,michigan,0,cherry hill,mackinac island,new jersey,different,different,16.0,0.0,1
1,1,37,22,9,1,peakload,40.0,14.73,0.0,none,0.0,0.0,kansas,0,cherry hill,kansas city,new jersey,different,different,9.0,1.0,1
1,1,47,23,20,1,peakload,40.0,16.5,0.0,none,0.0,0.0,nebraska,0,omaha,papillion,nebraska,different,same,11.0,1.0,1
1,0,47,23,15,1,peakload,40.0,10.91,0.0,none,0.0,3.0,alabama,0,no attorney representation,birmingham,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,37,72,5,1,seasonal,40.0,10.53,0.0,none,0.0,3.0,michigan,0,cherry hill,traverse city,new jersey,different,different,8.0,1.0,1
1,1,47,33,6,1,seasonal,40.0,25.05,0.0,none,0.0,0.0,oklahoma,0,bay city,oklahoma city,texas,different,different,10.0,1.0,1
1,1,41,44,6,1,seasonal,40.0,14.3,0.0,high school/ged ,0.0,6.0,alaska,0,beverly hills,ketchikan,california,different,different,17.0,0.0,1
1,1,37,56,80,1,seasonal,40.0,17.95,0.0,none,0.0,0.0,california,0,albany,martinez,new york,different,different,8.5,1.0,1
1,1,47,23,25,1,peakload,40.0,13.66,0.0,none,0.0,0.0,texas,0,buda,cedar creek,texas,different,same,8.0,1.0,0
1,1,37,56,7,1,peakload,40.0,14.73,0.0,none,0.0,3.0,missouri,0,austin,parkville,texas,different,different,9.0,1.0,1
1,1,37,33,3,1,seasonal,40.0,16.35,0.0,none,0.0,3.0,new york,0,westbury,hicksville,new york,different,same,8.0,1.0,1
1,1,47,23,7,1,peakload,40.0,20.04,0.0,none,0.0,36.0,pennsylvania,0,austin,homestead,texas,different,different,8.5,1.0,1
1,1,37,56,12,1,peakload,40.0,14.63,0.0,none,0.0,0.0,florida,0,austin,valparaiso,texas,different,different,9.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,pennsylvania,0,cherry hill,pennsburg,new jersey,different,different,7.0,1.0,1
1,1,37,56,10,1,peakload,40.0,13.94,0.0,none,0.0,0.0,texas,0,austin,irving,texas,different,same,9.0,1.0,1
1,1,37,56,5,1,seasonal,40.0,14.52,0.0,none,3.0,0.0,missouri,0,cherry hill,saint louis,new jersey,different,different,10.0,1.0,1
1,1,37,56,162,1,peakload,40.0,13.94,0.0,none,0.0,0.0,texas,0,albany,southlake,new york,different,different,8.5,1.0,1
0,1,35,72,4,1,peakload,40.0,10.06,0.0,none,0.0,0.0,ohio,0,cherry hill,huron,new jersey,different,different,13.0,0.0,1
0,1,47,23,12,1,peakload,40.0,15.03,0.0,none,0.0,0.0,texas,0,austin,haltom city,texas,different,same,9.0,1.0,1
1,1,37,56,30,1,seasonal,40.0,15.39,0.0,none,0.0,0.0,virginia,0,albany,woodbridge,new york,different,different,8.5,1.0,1
1,1,37,56,10,1,seasonal,40.0,15.08,0.0,none,0.0,0.0,michigan,0,dallas,grosse pointe woods,texas,different,different,8.5,1.0,1
1,1,43,72,5,1,seasonal,35.0,11.01,0.0,none,0.0,0.0,minnesota,0,miami,brainerd,florida,different,different,8.0,1.0,1
0,1,47,23,8,1,peakload,40.0,20.74,0.0,none,0.0,9.0,texas,0,austin,odessa,texas,different,same,9.0,1.0,1
1,1,41,44,4,1,seasonal,40.0,14.3,0.0,high school/ged ,0.0,6.0,alaska,0,beverly hills,ketchikan,california,different,different,17.0,0.0,1
1,1,35,72,21,1,seasonal,35.0,11.07,0.0,none,0.0,0.0,minnesota,0,miami,brainerd,florida,different,different,8.0,1.0,1
1,1,37,72,22,1,seasonal,35.0,12.11,0.0,none,0.0,0.0,minnesota,0,miami,brainerd,florida,different,different,8.0,1.0,1
1,1,35,72,14,1,seasonal,35.0,11.93,0.0,none,0.0,0.0,minnesota,0,miami,brainerd,florida,different,different,8.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,st. louis,texas,different,different,9.0,1.0,1
1,1,37,56,6,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,pennsylvania,0,cherry hill,perkasie,new jersey,different,different,8.5,1.0,1
1,1,35,72,2,1,seasonal,35.0,13.06,0.0,none,0.0,1.0,massachusetts,0,north bay village,nantucket,florida,different,different,7.75,1.0,1
1,0,37,56,38,1,seasonal,40.0,11.0,0.0,none,0.0,0.0,mississippi,0,no attorney representation,natchez,no attorney representation,no_rep,no_rep,9.0,1.0,1
1,1,35,72,7,1,seasonal,40.0,12.35,0.0,none,0.0,3.0,maine,0,jamaica,ogunquit,new york,different,different,8.0,1.0,1
1,1,35,72,5,1,seasonal,35.0,11.81,0.0,none,0.0,3.0,new hampshire,0,miami,meredith,florida,different,different,8.0,1.0,1
1,1,35,72,12,1,seasonal,35.0,13.72,0.0,none,0.0,6.0,new hampshire,0,miami,meredith,florida,different,different,8.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,pennsylvania,0,dallas,spring city,texas,different,different,9.0,1.0,1
1,1,37,56,18,1,peakload,40.0,14.24,0.0,none,0.0,0.0,georgia,0,dallas,alpharetta,texas,different,different,11.0,1.0,1
1,1,39,71,101,1,seasonal,40.0,343.2,0.0,none,0.0,0.0,florida,0,harlingen,ft. myers,texas,different,different,9.0,0.0,0
1,1,37,71,15,1,peakload,40.0,12.24,0.0,none,0.0,0.0,arkansas,0,dallas,hot springs,texas,different,different,9.0,1.0,1
1,1,35,71,15,1,seasonal,40.0,11.59,0.0,none,0.0,0.0,california,0,harlingen,dulzura,texas,different,different,9.0,0.0,0
1,1,37,56,10,1,seasonal,40.0,14.64,0.0,none,0.0,0.0,maryland,0,dallas,columbia,texas,different,different,9.0,1.0,1
1,1,37,71,8,1,peakload,40.0,13.96,0.0,none,0.0,0.0,louisiana,0,dallas,lake charles,texas,different,different,9.0,1.0,1
1,1,37,56,14,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,st. louis,texas,different,different,9.5,1.0,1
1,1,37,56,22,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,defiance,texas,different,different,9.0,1.0,1
0,1,37,56,10,1,seasonal,35.0,17.05,0.0,none,0.0,0.0,minnesota,0,richmond,minnetonka,virginia,different,different,9.0,1.0,1
0,1,47,32,50,1,peakload,40.0,13.71,0.0,none,0.0,0.0,nevada,0,phoenix,las vegas,arizona,different,different,8.5,1.0,1
1,1,37,56,13,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,defiance,texas,different,different,11.0,1.0,1
1,1,37,56,9,1,seasonal,40.0,13.72,0.0,none,0.0,1.0,michigan,0,cherry hill,troy,new jersey,different,different,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,ellisville,texas,different,different,9.0,1.0,1
1,1,37,56,34,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,indiana,0,dallas,indianapolis,texas,different,different,9.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,13.48,0.0,none,0.0,0.0,new jersey,0,dallas,wrightstown,texas,different,different,9.0,1.0,1
1,1,37,56,14,1,seasonal,40.0,13.72,0.0,none,0.0,0.0,michigan,0,dallas,ray,texas,different,different,9.0,1.0,1
0,1,47,42,24,1,peakload,40.0,15.07,0.0,none,0.0,0.0,texas,0,austin,austin,texas,same,same,9.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,14.64,0.0,none,0.0,0.0,maryland,0,dallas,crownsville,texas,different,different,9.0,1.0,1
0,1,53,48,12,1,peakload,40.0,21.97,0.0,none,0.0,12.0,texas,0,kingston,midland,oklahoma,different,different,9.0,1.0,0
1,1,51,32,8,1,peakload,40.0,18.18,0.0,none,0.0,0.0,florida,0,hudson,deland,new york,different,different,8.0,1.0,0
1,1,35,71,10,1,seasonal,40.0,8.49,0.0,none,0.0,0.0,florida,0,harlingen,barstow,texas,different,different,9.0,0.0,0
1,1,39,71,6,1,seasonal,40.0,384.8,0.0,none,0.0,0.0,new jersey,0,harlingen,kearny,texas,different,different,9.0,0.0,0
1,1,37,56,20,1,peakload,40.0,12.55,0.0,none,0.0,0.0,texas,0,austin,silsbee,texas,different,same,9.0,1.0,1
1,1,39,71,16,1,seasonal,40.0,342.0,0.0,none,0.0,0.0,pennsylvania,0,harlingen,madisonburg,texas,different,different,9.0,0.0,0
1,1,37,56,8,1,seasonal,40.0,15.24,0.0,none,0.0,2.0,new york,0,hudson,gansevoort,new york,different,same,10.0,1.0,1
1,1,37,56,10,1,peakload,40.0,13.02,0.0,none,0.0,3.0,texas,0,austin,boerne,texas,different,same,9.0,1.0,1
1,1,39,71,15,1,seasonal,40.0,12.0,0.0,none,0.0,0.0,california,0,harlingen,elk grove,texas,different,different,9.0,0.0,0
1,1,47,23,45,1,peakload,40.0,17.11,0.0,none,0.0,6.0,texas,0,austin,brenham,texas,different,same,10.0,0.0,1
1,1,37,72,14,1,seasonal,35.0,11.15,0.0,none,0.0,1.0,maine,0,north bay village,ogunquit,florida,different,different,6.0,1.0,1
1,1,37,56,35,1,peakload,40.0,16.81,0.0,none,0.0,0.0,new jersey,0,austin,eatontown,texas,different,different,9.0,1.0,1
0,1,37,56,3,1,seasonal,35.0,14.64,0.0,none,0.0,3.0,maryland,0,richmond,fallston,virginia,different,different,8.5,1.0,1
1,1,35,72,3,1,peakload,35.0,13.25,0.0,none,0.0,1.0,maine,0,north bay village,kennebunk,florida,different,different,7.0,1.0,1
1,1,37,11,10,1,peakload,40.0,13.43,0.0,none,0.0,0.0,nevada,0,austin,las vegas,texas,different,different,9.0,1.0,1
1,1,37,56,40,1,peakload,40.0,12.27,0.0,none,0.0,3.0,mississippi,0,phoenix,jackson,arizona,different,different,8.5,1.0,1
1,1,35,72,11,1,seasonal,35.0,12.37,0.0,none,0.0,0.0,massachusetts,0,yarmouth port,nantucket,massachusetts,different,same,8.0,1.0,1
1,1,37,72,7,1,seasonal,35.0,15.24,0.0,none,0.0,3.0,massachusetts,0,glen allen,nantucket,virginia,different,different,10.0,1.0,1
1,1,37,54,8,1,peakload,35.0,13.77,0.0,none,0.0,3.0,pennsylvania,0,glen allen,cheswick,virginia,different,different,9.75,1.0,1
1,1,37,72,8,1,peakload,35.0,14.58,0.0,none,0.0,3.0,massachusetts,0,glen allen,west yarmouth,virginia,different,different,18.5,0.0,1
1,1,37,56,30,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,new york,0,albany,oceanside,new york,different,same,8.5,1.0,1
0,1,51,81,25,1,peakload,40.0,15.08,0.0,none,0.0,2.0,texas,0,austin,odessa,texas,different,same,9.0,1.0,1
1,1,37,56,28,1,peakload,40.0,12.87,0.0,none,0.0,0.0,florida,0,albany,lutz,new york,different,different,8.5,1.0,1
1,1,37,56,50,1,peakload,40.0,12.29,0.0,none,0.0,0.0,florida,0,albany,loxahatchee,new york,different,different,8.5,1.0,1
0,1,49,81,20,1,seasonal,40.0,19.24,0.0,high school/ged ,0.0,2.0,florida,0,sarasota,bradenton,florida,different,same,9.0,1.0,0
1,1,37,56,38,1,peakload,40.0,13.16,0.0,none,0.0,0.0,florida,0,albany,stuart,new york,different,different,8.5,1.0,1
1,1,39,71,10,1,peakload,40.0,13.05,0.0,none,0.0,1.0,new york,0,new york,elmont,new york,different,same,6.0,1.0,1
1,1,37,56,16,1,peakload,40.0,13.91,0.0,none,0.0,0.0,texas,0,albany,austin,new york,different,different,8.5,1.0,1
1,1,37,56,16,1,peakload,40.0,13.44,0.0,none,0.0,0.0,texas,0,albany,houston,new york,different,different,8.5,1.0,1
1,1,37,56,20,1,peakload,40.0,13.94,0.0,none,0.0,0.0,texas,0,albany,dallas,new york,different,different,8.5,1.0,1
1,1,39,71,15,1,peakload,40.0,13.68,0.0,none,0.0,1.0,maryland,0,new york,laurel,new york,different,different,8.0,1.0,1
1,1,37,56,75,1,peakload,40.0,13.44,0.0,none,0.0,0.0,texas,0,albany,the woodlands,new york,different,different,8.5,1.0,1
1,1,39,71,15,1,seasonal,40.0,11.56,0.0,none,0.0,1.0,maryland,0,new york,baltimore,new york,different,different,8.0,1.0,1
1,1,39,71,18,1,peakload,40.0,11.56,0.0,none,0.0,1.0,maryland,0,new york,baltimore,new york,different,different,8.0,1.0,1
0,0,37,23,8,1,seasonal,40.0,14.08,0.0,none,0.0,0.0,virginia,0,no attorney representation,montclair,no attorney representation,no_rep,no_rep,9.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,15.59,0.0,none,0.0,0.0,illinois,0,mentor,chicago,ohio,different,different,9.0,1.0,1
1,1,37,56,7,1,seasonal,40.0,14.75,0.0,none,0.0,1.0,missouri,0,westbury,lees summit,new york,different,different,8.0,1.0,1
1,1,35,72,7,1,seasonal,40.0,13.3,0.0,none,0.0,1.0,new york,0,westbury,montauk,new york,different,same,15.0,0.0,1
1,1,37,56,3,1,seasonal,40.0,15.17,0.0,none,0.0,0.0,colorado,0,windsor,arvada,colorado,different,same,8.5,1.0,1
1,1,37,56,9,1,seasonal,40.0,17.95,0.0,none,0.0,0.0,california,0,albany,martinez,new york,different,different,8.5,1.0,1
0,1,37,56,20,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,pennsylvania,0,new brunswick,birdsboro,new jersey,different,different,9.0,1.0,0
0,0,35,72,4,1,peakload,40.0,12.68,0.0,none,0.0,0.0,ohio,0,no attorney representation,madison,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,37,56,60,1,seasonal,40.0,15.39,0.0,none,0.0,0.0,virginia,0,albany,sterling,new york,different,different,8.5,1.0,1
1,1,37,56,5,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,ohio,0,cherry hill,wickliffe,new jersey,different,different,8.0,1.0,1
1,1,37,72,12,1,seasonal,35.0,10.75,0.0,none,0.0,0.0,michigan,0,bloomfield hills,st. ignace,michigan,different,same,7.0,1.0,1
1,0,37,56,15,1,peakload,35.0,12.95,0.0,none,0.0,0.0,oklahoma,0,no attorney representation,claremore,no attorney representation,no_rep,no_rep,10.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,15.01,0.0,none,0.0,0.0,california,0,albany,ventura,new york,different,different,8.5,1.0,1
1,1,37,56,40,1,seasonal,40.0,14.71,0.0,none,0.0,0.0,california,0,albany,san juan capistrano,new york,different,different,8.5,1.0,1
1,1,47,23,30,1,peakload,40.0,14.79,0.0,none,0.0,0.0,oklahoma,0,buda,edmond,texas,different,different,8.0,1.0,0
1,1,37,56,120,1,peakload,40.0,13.94,0.0,none,0.0,1.0,texas,0,albany,prosper,new york,different,different,9.0,1.0,1
1,1,37,56,16,1,peakload,40.0,14.63,0.0,none,0.0,3.0,florida,0,austin,niceville,texas,different,different,9.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,12.82,0.0,none,0.0,0.0,tennessee,0,albany,memphis,new york,different,different,8.5,1.0,1
0,1,37,56,14,1,peakload,40.0,13.44,0.0,none,0.0,0.0,texas,0,austin,katy,texas,different,same,10.0,1.0,1
1,1,37,56,35,1,seasonal,35.0,15.17,0.0,none,0.0,3.0,colorado,0,lovingston,denver,virginia,different,different,9.25,1.0,1
1,1,37,56,40,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,tennessee,0,albany,nashville,new york,different,different,8.5,1.0,1
1,1,37,56,15,1,seasonal,40.0,12.81,0.0,none,0.0,0.0,south carolina,0,albany,bluffton,new york,different,different,8.5,1.0,1
0,1,47,23,40,1,peakload,40.0,16.02,0.0,none,0.0,0.0,north carolina,0,norcross,greesnboro,georgia,different,different,9.0,1.0,0
0,1,37,56,3,1,seasonal,40.0,13.08,0.0,none,0.0,0.0,new jersey,0,elizabeth,stewartsville,new jersey,different,same,8.0,1.0,0
0,1,51,33,10,1,peakload,40.0,22.85,0.0,associate's,0.0,24.0,texas,0,san antonio,san antonio,texas,same,same,12.0,1.0,1
1,1,37,56,10,1,peakload,40.0,13.91,0.0,none,0.0,0.0,texas,0,albany,san antonio,new york,different,different,8.5,1.0,1
1,1,37,56,30,1,peakload,40.0,13.91,0.0,none,0.0,0.0,texas,0,albany,austin,new york,different,different,8.5,1.0,1
1,1,37,56,45,1,seasonal,40.0,12.46,0.0,none,0.0,0.0,virginia,0,albany,yorktown,new york,different,different,8.5,1.0,1
0,1,37,56,60,1,seasonal,40.0,14.32,0.0,none,0.0,0.0,virginia,0,albany,mechanicsville,new york,different,different,8.5,1.0,1
0,1,47,23,2,1,peakload,40.0,28.31,0.0,none,0.0,3.0,washington,0,mount vernon,marysville,washington,different,same,8.5,1.0,1
0,1,53,23,9,1,peakload,40.0,22.71,0.0,none,0.0,12.0,texas,0,austin,odessa,texas,different,same,9.0,1.0,1
1,1,37,72,20,1,seasonal,35.0,15.0,0.0,none,0.0,0.0,indiana,0,miami,florence,florida,different,different,7.5,1.0,1
0,0,51,32,10,1,seasonal,40.0,18.48,0.0,none,0.0,0.0,wyoming,0,no attorney representation,etna,no attorney representation,no_rep,no_rep,10.0,1.0,1
1,1,37,56,9,1,peakload,40.0,11.54,0.0,none,0.0,0.0,louisiana,0,dallas,scott,texas,different,different,9.0,1.0,1
1,1,37,56,9,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,ohio,0,dallas,garfield heights,texas,different,different,9.0,1.0,1
0,1,35,72,5,1,peakload,40.0,11.92,0.0,none,0.0,0.0,indiana,0,dallas,carmel,texas,different,different,8.0,1.0,1
0,1,35,72,12,1,seasonal,35.0,12.12,0.0,none,0.0,12.0,maine,0,portland,bar harbor,maine,different,same,14.5,0.0,1
1,1,37,56,8,1,seasonal,40.0,15.82,0.0,none,0.0,0.0,new york,0,dallas,wappingers falls,texas,different,different,9.0,1.0,1
0,1,37,56,4,1,seasonal,35.0,14.41,0.0,none,0.0,3.0,new jersey,0,richmond,flanders,virginia,different,different,9.0,1.0,1
1,1,37,56,21,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,st. louis,texas,different,different,9.0,1.0,1
1,1,37,56,11,1,seasonal,40.0,14.73,0.0,none,0.0,0.0,missouri,0,dallas,kansas city,texas,different,different,9.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,13.78,0.0,none,0.0,0.0,pennsylvania,0,dallas,pittsburgh,texas,different,different,9.0,1.0,1
1,1,37,56,7,1,seasonal,40.0,13.36,0.0,none,0.0,0.0,missouri,0,dallas,columbia,texas,different,different,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,dallas,o'fallon,texas,different,different,9.0,1.0,1
1,1,51,21,15,1,peakload,40.0,14.62,0.0,none,0.0,0.0,oklahoma,0,dallas,eufaula,texas,different,different,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,12.44,0.0,none,0.0,0.0,michigan,0,dallas,kalamazoo,texas,different,different,9.5,1.0,1
0,1,47,22,10,1,seasonal,35.0,16.78,0.0,none,0.0,0.0,new york,0,richmond,harrisonburg,virginia,different,different,10.0,1.0,1
0,1,37,56,15,1,peakload,40.0,14.73,0.0,none,0.0,0.0,kansas,0,kingston,shawnee,oklahoma,different,different,9.0,1.0,0
1,1,37,56,12,1,peakload,40.0,13.35,0.0,none,0.0,2.0,texas,0,austin,sulphur springs,texas,different,same,9.0,1.0,1
1,0,37,56,15,1,seasonal,40.0,13.68,0.0,none,0.0,3.0,utah,0,no attorney representation,magna,no attorney representation,no_rep,no_rep,8.0,1.0,0
1,1,37,72,12,1,seasonal,35.0,15.24,0.0,none,0.0,0.0,massachusetts,0,yarmouth port,provincetown,massachusetts,different,same,7.0,1.0,1
0,1,47,23,10,1,peakload,40.0,12.73,0.0,none,0.0,0.0,new jersey,0,ewing,cherry hill,new jersey,different,same,8.0,1.0,1
1,1,43,42,8,1,peakload,40.0,15.39,0.0,none,0.0,0.0,massachusetts,0,yarmouth port,provincetown,massachusetts,different,same,8.0,1.0,1
0,1,35,72,35,1,peakload,35.0,12.0,0.0,none,0.0,0.0,massachusetts,0,yarmouth port,falmouth,massachusetts,different,same,8.0,1.0,0
0,0,17,54,1,0,one-time occurrence,40.0,20.0,0.0,high school/ged ,0.0,12.0,new jersey,0,no attorney representation,hopewell,no attorney representation,no_rep,no_rep,8.0,1.0,0
1,1,35,72,6,1,seasonal,35.0,14.49,0.0,none,0.0,3.0,massachusetts,0,glen allen,nantucket,virginia,different,different,13.0,0.0,1
1,1,35,72,6,1,seasonal,35.0,16.76,0.0,none,0.0,3.0,massachusetts,0,glen allen,nantucket,virginia,different,different,13.0,0.0,1
1,1,47,23,19,1,peakload,40.0,25.82,0.0,none,0.0,0.0,new hampshire,0,green bay,new ipswich,wisconsin,different,different,10.0,1.0,1
1,1,37,56,30,1,seasonal,40.0,14.73,0.0,none,0.0,0.0,kansas,0,albany,lenexa,new york,different,different,8.5,1.0,1
1,1,37,56,33,1,peakload,40.0,13.91,0.0,none,0.0,0.0,texas,0,albany,austin,new york,different,different,10.0,1.0,1
1,1,39,71,10,1,peakload,40.0,10.74,0.0,none,0.0,1.0,pennsylvania,0,new york,erie,new york,different,different,8.0,1.0,1
1,1,37,56,60,1,seasonal,40.0,14.87,0.0,none,0.0,0.0,indiana,0,albany,indianapolis,new york,different,different,8.5,1.0,1
1,1,37,56,80,1,peakload,40.0,13.61,0.0,none,0.0,0.0,arizona,0,albany,phoenix,new york,different,different,8.5,1.0,1
1,1,37,56,8,1,seasonal,40.0,16.07,0.0,none,0.0,0.0,colorado,0,windsor,peyton,colorado,different,same,9.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,15.24,0.0,none,0.0,0.0,new york,0,albany,stillwater,new york,different,same,9.0,1.0,1
1,1,53,48,3,1,seasonal,40.0,22.77,0.0,none,0.0,3.0,iowa,0,ames,osceola,iowa,different,same,11.0,1.0,1
1,1,37,56,12,1,seasonal,40.0,15.24,0.0,none,0.0,3.0,new york,0,albany,ballston lake,new york,different,same,8.0,1.0,1
1,1,37,56,40,1,seasonal,40.0,16.84,0.0,none,0.0,0.0,oregon,0,albany,tualatin,new york,different,different,8.5,1.0,1
1,1,37,56,20,1,seasonal,40.0,13.72,0.0,none,0.0,0.0,ohio,0,albany,oakwood village,new york,different,different,8.5,1.0,1
0,0,47,23,15,1,peakload,40.0,15.15,0.0,none,0.0,0.0,texas,0,no attorney representation,balch springs,no attorney representation,no_rep,no_rep,9.0,1.0,0
1,1,37,54,7,1,seasonal,40.0,14.64,0.0,none,0.0,1.0,maryland,0,albany,phoenix,new york,different,different,8.0,1.0,1
1,1,47,23,15,1,peakload,40.0,13.3,0.0,none,0.0,0.0,ohio,0,buda,milford,texas,different,different,8.0,1.0,0
0,1,47,23,20,1,peakload,40.0,14.35,0.0,none,0.0,0.0,tennessee,0,buda,nashville,texas,different,different,8.0,1.0,0
1,1,37,56,40,1,seasonal,40.0,12.16,0.0,none,0.0,0.0,south carolina,0,albany,greer,new york,different,different,8.5,1.0,1
1,1,37,56,8,1,seasonal,40.0,14.03,0.0,none,0.0,0.0,delaware,0,cherry hill,wilmington,new jersey,different,different,8.5,1.0,1
1,1,47,23,20,1,seasonal,40.0,17.72,0.0,none,0.0,3.0,iowa,0,ames,hardy,iowa,different,same,11.0,1.0,1
1,1,37,56,50,1,seasonal,40.0,12.47,0.0,none,0.0,0.0,michigan,0,albany,portage,new york,different,different,8.5,1.0,1
0,1,47,23,30,1,peakload,40.0,15.07,0.0,none,0.0,1.0,texas,0,austin,pflugerville,texas,different,same,9.0,1.0,1
1,1,37,56,30,1,seasonal,40.0,14.64,0.0,none,0.0,0.0,maryland,0,albany,edgewood,new york,different,different,8.5,1.0,1
1,1,37,56,12,1,peakload,40.0,12.32,0.0,high school/ged ,0.0,0.0,oklahoma,0,monkey island,del city,oklahoma,different,same,9.0,1.0,0
1,1,37,56,10,1,peakload,40.0,17.95,0.0,none,0.0,0.0,california,0,albany,hayward,new york,different,different,8.5,1.0,1
1,1,37,56,4,1,seasonal,40.0,14.05,0.0,none,0.0,0.0,illinois,0,cherry hill,mundelein,new jersey,different,different,8.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,12.27,0.0,none,0.0,0.0,west virginia,0,cherry hill,bridgeport,new jersey,different,different,9.0,1.0,1
1,1,37,56,5,1,seasonal,40.0,17.46,0.0,none,0.0,3.0,massachusetts,0,cherry hill,weymouth,new jersey,different,different,8.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,14.08,0.0,high school/ged ,0.0,0.0,virginia,0,cherry hill,falls church,new jersey,different,different,8.0,1.0,1
1,1,35,72,15,1,peakload,35.0,12.35,0.0,none,0.0,1.0,south dakota,0,cherry hill,custer,new jersey,different,different,14.0,0.0,1
0,1,53,23,8,1,peakload,40.0,17.23,0.0,none,0.0,12.0,texas,0,austin,odessa,texas,different,same,9.0,1.0,1
1,1,37,56,75,1,seasonal,35.0,14.03,0.0,none,0.0,3.0,delaware,0,richmond,delmar,virginia,different,different,11.0,1.0,1
1,1,37,56,75,1,seasonal,35.0,13.77,0.0,none,0.0,3.0,pennsylvania,0,richmond,pittsburgh,virginia,different,different,11.0,1.0,1
1,1,37,56,6,1,peakload,40.0,11.38,0.0,none,0.0,0.0,louisiana,0,dallas,youngsville,texas,different,different,9.0,1.0,1
1,1,37,56,15,1,peakload,40.0,12.62,0.0,none,0.0,0.0,texas,0,dallas,abilene,texas,different,same,9.0,1.0,1
1,1,37,72,12,1,seasonal,35.0,15.64,0.0,none,0.0,0.0,minnesota,0,miami,breezy point,florida,different,different,8.5,1.0,1
1,1,37,72,35,1,seasonal,35.0,12.11,0.0,none,0.0,0.0,minnesota,0,miami,breezy point,florida,different,different,8.0,1.0,1
0,1,37,56,10,1,seasonal,35.0,14.73,0.0,none,0.0,3.0,maryland,0,richmond,union bridge,virginia,different,different,10.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,14.49,0.0,none,0.0,0.0,wisconsin,0,albany,milwaukee,new york,different,different,8.5,1.0,1
1,1,47,23,11,1,peakload,40.0,14.15,0.0,none,0.0,0.0,vermont,0,dallas,sharon,texas,different,different,8.5,1.0,1
1,1,37,56,14,1,peakload,40.0,12.62,0.0,none,0.0,0.0,georgia,0,dallas,garden city,texas,different,different,9.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,15.36,0.0,none,0.0,0.0,pennsylvania,0,dallas,west chester,texas,different,different,9.0,1.0,1
1,1,37,56,3,1,seasonal,40.0,15.24,0.0,none,3.0,3.0,new york,0,hudson,albany,new york,different,same,10.5,1.0,1
1,1,37,56,15,1,seasonal,40.0,14.64,0.0,none,0.0,0.0,maryland,0,dallas,bel air,texas,different,different,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,17.05,0.0,none,0.0,0.0,minnesota,0,albany,brooklyn center,new york,different,different,8.5,1.0,1
1,1,37,56,11,1,seasonal,40.0,13.91,0.0,none,0.0,0.0,ohio,0,dallas,hamilton,texas,different,different,9.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,13.77,0.0,none,0.0,0.0,pennsylvania,0,dallas,sweickley,texas,different,different,9.0,1.0,1
