CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,WORKSITE_STATE,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,OVERTIME_RATE_FROM,OVERTIME_RATE_TO
1,1,37,56,60,1,peakload,40.0,13.42,0.0,none,0.0,0.0,0,dallas,baton rouge,texas,louisiana,06:30:00,15:30:00,20.13,20.13
1,1,37,56,40,1,seasonal,40.0,14.73,0.0,none,0.0,0.0,0,dallas,overland park,texas,kansas,07:00:00,16:00:00,22.1,22.1
1,1,37,56,35,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,phoenix,queen creek,arizona,arizona,06:00:00,14:30:00,19.85,19.85
1,1,37,56,8,1,peakload,40.0,11.93,0.0,none,0.0,3.0,0,phoenix,mandeville,arizona,louisiana,07:00:00,15:30:00,17.9,17.9
0,1,51,32,40,1,peakload,40.0,14.25,0.0,none,0.0,0.0,0,austin,thomasville,texas,north carolina,07:00:00,16:00:00,21.38,21.38
1,1,37,56,10,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,bay city,san marcos,texas,texas,07:00:00,17:00:00,20.87,22.5
1,1,37,56,25,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,0,upper darby,huntingdon valley,pennsylvania,pennsylvania,07:00:00,15:30:00,23.6,23.6
1,1,37,56,75,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,coeur d' alene,st. charles,idaho,missouri,07:00:00,03:30:00,21.78,24.0
0,0,51,32,3,1,peakload,40.0,17.0,0.0,none,0.0,36.0,0,no attorney representation,schiller park,no attorney representation,illinois,07:00:00,15:30:00,25.5,36.5
0,1,47,21,50,1,peakload,40.0,15.19,0.0,none,0.0,1.0,0,austin,lueders,texas,texas,08:00:00,17:00:00,22.79,22.79
1,1,37,56,11,1,peakload,35.0,15.49,0.0,none,0.0,0.0,0,livingston,gray,louisiana,louisiana,06:30:00,15:00:00,23.24,23.24
1,1,37,56,10,1,peakload,40.0,11.93,0.0,none,0.0,0.0,0,dallas,new orleans,texas,louisiana,07:00:00,15:00:00,17.9,17.9
1,1,37,56,10,1,seasonal,40.0,14.68,0.0,none,0.0,0.0,0,dallas,mechanicsburg,texas,pennsylvania,06:30:00,15:30:00,22.02,22.02
1,1,37,56,8,1,seasonal,40.0,13.53,0.0,none,0.0,0.0,0,lovingston,dayton,virginia,ohio,07:00:00,15:30:00,20.3,20.3
1,1,37,56,49,1,seasonal,40.0,15.39,0.0,none,0.0,0.0,0,dallas,gainesville,texas,virginia,06:30:00,15:30:00,23.09,23.09
1,1,37,56,22,1,seasonal,40.0,15.39,0.0,none,0.0,0.0,0,dallas,lorton,texas,virginia,06:30:00,15:30:00,23.09,0.0
1,1,37,56,45,1,seasonal,40.0,13.31,0.0,none,0.0,0.0,0,dallas,louisville,texas,kentucky,07:00:00,16:00:00,19.97,19.97
1,1,37,56,20,1,peakload,40.0,14.24,0.0,none,0.0,0.0,0,dallas,lilburn,texas,georgia,06:30:00,15:30:00,21.36,21.36
1,1,37,56,30,1,peakload,40.0,13.41,0.0,high school/ged ,0.0,3.0,0,tulsa,indianapolis,oklahoma,indiana,07:00:00,17:30:00,20.12,20.12
1,1,37,56,28,1,peakload,40.0,15.4,0.0,none,0.0,0.0,0,dallas,forestville,texas,maryland,06:30:00,15:30:00,23.1,23.1
1,1,37,56,15,1,peakload,40.0,14.64,0.0,none,0.0,0.0,0,dallas,essex,texas,maryland,06:30:00,15:30:00,21.96,21.96
1,1,37,56,9,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,0,media,glenmoore,pennsylvania,pennsylvania,07:00:00,15:30:00,23.03,23.03
1,1,37,56,16,1,peakload,40.0,13.24,0.0,none,0.0,0.0,0,dallas,pineville,texas,north carolina,06:30:00,15:30:00,19.86,19.86
1,1,37,56,20,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,dallas,garner,texas,north carolina,06:30:00,15:30:00,21.78,21.78
1,1,37,56,11,1,peakload,40.0,14.74,0.0,none,0.0,0.0,0,dallas,woodsboro,texas,maryland,06:30:00,15:30:00,22.11,22.11
1,1,39,71,40,1,seasonal,35.0,8.83,0.0,none,0.0,0.0,0,annapolis,san antonio,maryland,texas,16:00:00,23:00:00,13.25,22.89
1,1,39,61,22,1,seasonal,35.0,14.2,0.0,associate's,0.0,0.0,0,framingham,hermosa beach,massachusetts,california,14:00:00,21:00:00,0.0,0.0
1,1,39,61,8,1,seasonal,35.0,16.2,0.0,associate's,0.0,0.0,0,framingham,milford,massachusetts,massachusetts,14:00:00,21:00:00,0.0,0.0
1,1,39,61,6,1,seasonal,35.0,13.7,0.0,associate's,0.0,0.0,0,framingham,austin,massachusetts,texas,14:00:00,21:00:00,0.0,0.0
1,1,37,56,6,1,peakload,40.0,11.38,0.0,none,0.0,1.0,0,baton rouge,new iberia,louisiana,louisiana,07:00:00,16:00:00,17.07,17.07
1,1,37,56,125,1,peakload,40.0,15.39,0.0,none,0.0,0.0,0,coeur d' alene,bowie,idaho,maryland,07:00:00,16:00:00,23.09,27.59
1,0,37,56,7,1,seasonal,40.0,11.9,0.0,none,0.0,0.0,0,no attorney representation,stillwater,no attorney representation,oklahoma,07:30:00,17:00:00,17.85,17.85
1,1,37,55,25,1,peakload,40.0,12.54,0.0,none,0.0,2.0,0,austin,bryan,texas,texas,07:00:00,15:30:00,18.81,23.31
1,1,37,55,20,1,peakload,40.0,12.56,0.0,none,0.0,2.0,0,austin,lavergne,texas,tennessee,06:00:00,14:30:00,18.84,25.5
1,1,37,56,40,1,peakload,40.0,13.91,0.0,none,0.0,3.0,0,austin,austin,texas,texas,08:00:00,17:00:00,20.87,20.87
1,1,37,55,30,1,peakload,40.0,13.91,0.0,none,0.0,2.0,0,austin,pflugerville,texas,texas,06:30:00,15:00:00,20.87,25.5
0,1,37,56,20,1,seasonal,35.0,14.64,0.0,none,0.0,3.0,0,richmond,stevensville,virginia,maryland,08:00:00,16:30:00,21.96,21.96
1,1,37,56,14,1,peakload,35.0,13.91,0.0,none,0.0,2.0,0,austin,austin,texas,texas,06:30:00,14:30:00,20.87,30.0
1,1,39,71,2,1,peakload,40.0,15.63,0.0,none,0.0,1.0,0,carlsbad,rancho murieta,california,california,08:00:00,15:00:00,23.45,23.45
1,1,37,56,50,1,seasonal,35.0,15.35,0.0,none,0.0,3.0,0,richmond,chalfont,virginia,pennsylvania,07:30:00,16:30:00,23.03,23.03
1,1,37,56,14,1,peakload,40.0,13.44,0.0,none,0.0,1.0,0,austin,dayton,texas,texas,07:00:00,16:00:00,20.16,27.75
1,1,37,56,100,1,peakload,40.0,14.52,0.0,none,0.0,1.0,0,austin,high ridge,texas,missouri,08:00:00,17:00:00,21.78,21.78
1,1,37,56,72,1,peakload,40.0,12.43,0.0,none,0.0,3.0,0,austin,arlington,texas,texas,07:00:00,16:00:00,18.67,27.0
1,1,37,56,55,1,peakload,40.0,13.91,0.0,none,0.0,6.0,0,austin,leander,texas,texas,08:00:00,17:00:00,20.87,37.5
1,1,39,71,44,1,seasonal,40.0,372.0,0.0,none,0.0,0.0,0,harlingen,tannersville,texas,pennsylvania,13:00:00,22:00:00,0.0,0.0
1,1,37,56,12,1,peakload,40.0,13.94,0.0,none,0.0,3.0,0,austin,wylie,texas,texas,06:00:00,18:00:00,20.91,20.91
1,0,37,56,65,1,peakload,35.0,14.32,0.0,none,0.0,3.0,0,no attorney representation,glen allen,no attorney representation,virginia,07:00:00,16:00:00,21.48,21.48
1,1,37,56,18,1,peakload,40.0,15.39,0.0,none,0.0,3.0,0,lovingston,cockeysville,virginia,maryland,06:30:00,15:00:00,23.09,23.09
1,1,37,56,14,1,peakload,40.0,12.44,0.0,none,0.0,0.0,0,dallas,crowley,texas,texas,07:00:00,16:00:00,18.66,18.66
0,1,37,56,10,1,seasonal,35.0,12.46,0.0,none,0.0,3.0,0,richmond,norfolk,virginia,virginia,07:00:00,16:00:00,18.69,18.69
1,1,53,56,12,1,seasonal,35.0,15.33,0.0,none,0.0,3.0,0,richmond,monkton,virginia,maryland,07:30:00,16:00:00,0.0,23.0
1,1,37,56,9,1,peakload,40.0,15.73,0.0,none,0.0,0.0,0,media,aston,pennsylvania,pennsylvania,07:30:00,16:30:00,23.6,23.6
1,1,37,56,16,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,livingston,baton rouge,louisiana,louisiana,06:30:00,15:00:00,20.13,20.13
1,1,37,56,9,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,0,media,downingtown,pennsylvania,pennsylvania,07:00:00,16:00:00,23.03,23.03
0,1,37,56,8,1,peakload,40.0,13.1,0.0,none,0.0,0.0,0,cherry hill,panama city beach,new jersey,florida,07:00:00,16:00:00,19.65,19.65
0,0,37,56,19,1,peakload,35.0,12.95,0.0,none,0.0,0.0,0,no attorney representation,tulsa,no attorney representation,oklahoma,07:30:00,16:30:00,19.43,19.43
1,1,37,56,4,1,peakload,35.0,13.12,0.0,none,0.0,0.0,0,lexington,nicholasville,kentucky,kentucky,08:00:00,16:00:00,19.68,19.68
1,1,39,71,20,1,peakload,35.0,12.56,0.0,none,0.0,0.0,0,lexington,louisville,kentucky,kentucky,08:00:00,16:00:00,18.84,18.84
0,1,47,56,10,1,peakload,35.0,16.15,0.0,none,0.0,0.0,0,lexington,olympia,kentucky,kentucky,08:00:00,16:00:00,24.23,24.23
1,1,37,56,15,1,peakload,40.0,12.92,0.0,none,0.0,0.0,0,bay city,jones,texas,oklahoma,08:00:00,17:00:00,19.38,19.38
1,1,49,56,1,1,seasonal,40.0,16.25,0.0,none,0.0,0.0,0,amherst,lowell,virginia,arkansas,08:00:00,16:30:00,24.38,24.38
1,1,53,44,6,1,peakload,40.0,12.88,0.0,none,0.0,1.0,0,austin,austin,texas,texas,07:30:00,16:30:00,19.32,19.32
1,1,37,56,70,1,peakload,40.0,13.02,0.0,none,0.0,0.0,0,bay city,san antonio,texas,texas,07:30:00,16:30:00,19.53,19.53
1,1,39,61,20,1,seasonal,35.0,13.28,0.0,associate's,0.0,0.0,0,framingham,atlanta,massachusetts,georgia,14:00:00,21:00:00,0.0,0.0
1,1,39,61,6,1,seasonal,35.0,13.67,0.0,associate's,0.0,0.0,0,framingham,rochester,massachusetts,minnesota,14:00:00,21:00:00,0.0,0.0
1,1,39,61,4,1,seasonal,35.0,14.57,0.0,associate's,0.0,0.0,0,framingham,oregon city,massachusetts,oregon,14:00:00,21:00:00,0.0,0.0
1,1,37,56,7,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,austin,austin,texas,texas,08:00:00,17:00:00,20.87,20.87
1,1,35,72,27,1,peakload,35.0,13.0,0.0,none,0.0,3.0,0,frisco,amelia island,texas,florida,05:30:00,13:30:00,19.5,19.5
1,1,35,72,8,1,seasonal,40.0,8.8,0.0,none,0.0,0.0,0,plano,haughton,texas,louisiana,15:00:00,23:00:00,13.2,13.2
1,1,37,56,12,1,peakload,40.0,13.91,0.0,none,0.0,3.0,0,austin,pflugerville,texas,texas,08:00:00,17:00:00,20.87,27.0
1,1,37,56,22,1,peakload,40.0,13.02,0.0,none,0.0,3.0,0,austin,san antonio,texas,texas,07:30:00,16:30:00,19.53,22.19
0,1,47,23,45,1,peakload,40.0,15.84,0.0,none,0.0,0.0,0,houston,katy,texas,texas,08:00:00,17:00:00,0.0,0.0
1,1,37,11,10,1,seasonal,35.0,11.38,0.0,none,0.0,0.0,0,lake charles,maurice,louisiana,louisiana,07:30:00,15:30:00,17.07,17.07
1,1,37,56,6,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,0,richmond,hollywood,virginia,maryland,06:30:00,15:00:00,23.09,23.09
1,1,37,56,90,1,peakload,40.0,13.02,0.0,none,0.0,1.0,0,austin,san antonio,texas,texas,06:30:00,15:30:00,19.53,33.0
1,1,37,56,80,1,peakload,40.0,13.44,0.0,none,0.0,3.0,0,austin,cypress,texas,texas,06:30:00,15:30:00,20.16,20.16
1,1,37,56,8,1,peakload,40.0,13.91,0.0,none,0.0,3.0,0,austin,georgetown,texas,texas,07:00:00,16:00:00,20.87,20.87
1,1,37,56,35,1,peakload,40.0,14.73,0.0,none,0.0,3.0,0,austin,midland,texas,texas,07:00:00,16:00:00,22.1,22.1
1,1,37,56,16,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,austin,florence,texas,texas,08:00:00,17:00:00,20.87,20.87
1,1,39,71,95,1,seasonal,40.0,8.82,0.0,none,0.0,0.0,0,indianapolis,gibsonton,indiana,florida,12:00:00,22:00:00,0.0,0.0
1,1,37,56,21,1,peakload,40.0,12.46,0.0,none,0.0,0.0,0,lovingston,virginia beach,virginia,virginia,07:30:00,16:00:00,18.69,18.69
1,1,39,11,1,1,seasonal,40.0,20.05,0.0,none,0.0,12.0,0,solana beach,los alamos,california,california,05:30:00,16:00:00,30.08,30.08
1,0,37,56,30,1,seasonal,35.0,15.39,0.0,none,0.0,0.0,0,no attorney representation,sterling,no attorney representation,virginia,07:00:00,14:30:00,23.09,23.09
1,1,37,56,15,1,peakload,40.0,13.42,0.0,none,0.0,0.0,0,dallas,denham springs,texas,louisiana,07:00:00,16:00:00,20.13,20.13
1,1,37,56,10,1,peakload,40.0,13.42,0.0,none,0.0,0.0,0,dallas,baton rouge,texas,louisiana,06:30:00,15:30:00,20.13,20.13
1,1,37,56,13,1,seasonal,40.0,14.32,0.0,none,0.0,0.0,0,dallas,henrico,texas,virginia,06:30:00,15:30:00,21.48,0.0
1,1,37,56,25,1,peakload,40.0,13.44,0.0,none,0.0,2.0,0,austin,fresno,texas,texas,06:30:00,16:30:00,20.16,20.16
1,1,37,56,10,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,austin,cottleville,texas,missouri,07:00:00,16:00:00,21.78,21.78
1,1,39,71,55,1,seasonal,40.0,339.2,0.0,none,0.0,0.0,0,harlingen,quitman,texas,georgia,13:00:00,22:00:00,0.0,0.0
1,1,41,72,23,1,seasonal,35.0,11.08,0.0,none,0.0,0.0,0,richmond,chester,virginia,virginia,12:00:00,20:00:00,0.0,0.0
1,1,37,56,3,1,peakload,40.0,13.3,0.0,none,0.0,0.0,0,bay city,kerrville,texas,texas,08:00:00,17:00:00,19.95,19.95
1,1,39,71,48,1,seasonal,40.0,346.4,0.0,none,0.0,0.0,0,harlingen,ocala,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,53,53,24,1,seasonal,35.0,13.6,0.0,none,0.0,3.0,0,richmond,richmond,virginia,virginia,07:00:00,18:00:00,20.4,20.4
1,1,37,56,175,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,0,richmond,fort washington,virginia,maryland,07:00:00,18:00:00,23.09,23.09
1,1,39,71,80,1,seasonal,40.0,374.4,0.0,none,0.0,0.0,0,harlingen,traverse city,texas,michigan,13:00:00,22:00:00,0.0,0.0
1,1,35,71,6,1,seasonal,40.0,12.32,0.0,none,0.0,0.0,0,harlingen,carlsbad,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,37,56,100,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,dallas,plano,texas,texas,07:00:00,16:00:00,20.91,20.91
1,1,45,42,70,1,peakload,40.0,12.96,0.0,none,0.0,0.0,0,phoenix,escondido,arizona,california,06:00:00,14:30:00,19.44,19.44
1,1,41,31,40,1,peakload,40.0,15.93,0.0,none,0.0,0.0,0,austin,austin,texas,texas,06:00:00,21:00:00,23.9,23.9
1,1,37,56,30,1,peakload,40.0,13.23,0.0,none,0.0,0.0,0,phoenix,cave creek,arizona,arizona,06:00:00,14:30:00,19.85,19.85
1,1,37,56,200,1,peakload,40.0,11.93,0.0,none,0.0,3.0,0,phoenix,slidell,arizona,louisiana,06:00:00,14:30:00,17.9,17.9
1,1,37,56,5,1,peakload,40.0,15.55,0.0,none,0.0,3.0,0,phoenix,escondido,arizona,california,06:00:00,14:30:00,23.33,23.33
1,1,45,42,30,1,peakload,40.0,11.95,0.0,none,0.0,0.0,0,phoenix,filmore,arizona,california,06:00:00,14:30:00,17.93,17.93
1,1,37,56,12,1,peakload,40.0,13.23,0.0,none,0.0,0.0,0,phoenix,tempe,arizona,arizona,07:00:00,15:30:00,19.85,19.85
1,1,37,56,15,1,peakload,40.0,13.44,0.0,none,0.0,0.0,0,austin,houston,texas,texas,08:00:00,17:00:00,20.16,20.16
1,1,45,42,25,1,peakload,40.0,9.71,0.0,none,0.0,0.0,0,phoeinx,spring,arizona,texas,06:00:00,14:30:00,14.57,14.57
1,1,39,71,30,1,seasonal,40.0,8.58,0.0,none,0.0,0.0,0,harlingen,san antonio,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,39,71,7,1,seasonal,40.0,9.82,0.0,none,0.0,0.0,0,harlingen,romoland,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,39,71,30,1,seasonal,40.0,11.11,0.0,none,0.0,0.0,0,harlingen,pomona,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,35,71,10,1,seasonal,40.0,8.96,0.0,none,0.0,0.0,0,harlingen,hughes springs,texas,texas,13:00:00,22:00:00,0.0,0.0
0,1,37,56,10,1,peakload,35.0,12.92,0.0,none,0.0,0.0,0,wylie,rogersville,texas,missouri,07:00:00,17:00:00,19.38,19.38
1,1,35,71,9,1,seasonal,40.0,11.59,0.0,none,0.0,0.0,0,harlingen,santa margarita,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,39,71,13,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,harlingen,corpus christi,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,37,56,23,1,seasonal,35.0,14.52,0.0,none,0.0,0.0,0,st. louis,st. louis,missouri,missouri,07:00:00,15:00:00,0.0,0.0
1,1,37,56,30,1,peakload,35.0,13.41,0.0,none,0.0,0.0,0,frisco,indianapolis,texas,indiana,07:00:00,15:30:00,20.12,20.12
1,1,37,56,45,1,peakload,35.0,14.52,0.0,none,0.0,0.0,0,frisco,st. louis,texas,missouri,06:30:00,16:30:00,21.78,21.78
1,1,37,56,95,1,peakload,35.0,13.91,0.0,none,0.0,0.0,0,frisco,west chester,texas,ohio,07:00:00,15:30:00,20.87,20.87
1,1,37,56,8,1,peakload,35.0,11.71,0.0,none,0.0,0.0,0,frisco,fort payne,texas,alabama,06:00:00,16:00:00,17.57,17.57
1,1,37,56,120,1,peakload,35.0,13.94,0.0,none,0.0,0.0,0,frisco,dallas,texas,texas,07:30:00,16:30:00,20.91,20.91
1,1,37,56,50,1,peakload,35.0,13.44,0.0,none,0.0,0.0,0,frisco,houston,texas,texas,08:00:00,17:00:00,20.16,20.16
1,1,37,56,15,1,seasonal,35.0,12.46,0.0,none,0.0,3.0,0,richmond,virginia beach,virginia,virginia,08:00:00,18:00:00,18.69,18.69
1,1,37,56,6,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,frisco,central,texas,louisiana,06:00:00,14:00:00,20.13,20.13
1,1,37,56,6,1,peakload,35.0,11.93,0.0,none,0.0,0.0,0,frisco,metairie,texas,louisiana,06:00:00,14:00:00,17.9,17.9
1,1,37,56,16,1,peakload,35.0,12.92,0.0,none,0.0,0.0,0,frisco,edmond,texas,oklahoma,06:45:00,15:45:00,19.38,19.38
1,1,49,33,2,1,peakload,40.0,13.68,0.0,none,0.0,3.0,0,baton rouge,franklin,louisiana,louisiana,07:00:00,16:00:00,20.52,20.52
1,1,37,33,3,1,peakload,40.0,12.2,0.0,none,0.0,0.0,0,westbury,newburgh,new york,indiana,08:00:00,16:00:00,18.3,18.3
1,1,39,71,12,1,peakload,35.0,10.98,0.0,none,0.0,0.0,0,frisco,destin,texas,florida,08:00:00,16:00:00,0.0,0.0
0,0,47,23,56,1,peakload,40.0,14.44,0.0,none,0.0,0.0,0,no attorney representation,donaldsonville,no attorney representation,louisiana,07:00:00,17:00:00,22.0,22.0
1,1,37,56,95,1,peakload,35.0,13.91,0.0,none,0.0,0.0,0,frisco,burlington,texas,kentucky,07:30:00,16:00:00,20.87,20.87
1,1,37,56,20,1,peakload,40.0,13.02,0.0,none,0.0,0.0,0,bay city,san antonio,texas,texas,08:00:00,17:00:00,19.53,20.12
1,1,37,56,25,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,bay city,hurst,texas,texas,07:00:00,16:00:00,20.91,21.75
1,1,37,56,50,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,dallas,wentzville,texas,missouri,07:00:00,16:00:00,21.78,21.78
1,1,37,56,12,1,peakload,40.0,12.56,0.0,none,0.0,0.0,0,bay city,temple,texas,texas,07:00:00,17:00:00,18.84,22.5
1,1,37,56,24,1,peakload,40.0,14.24,0.0,none,0.0,0.0,0,dallas,mableton,texas,georgia,06:30:00,15:30:00,21.36,21.36
1,1,37,56,20,1,seasonal,35.0,12.35,0.0,none,0.0,3.0,0,richmond,shreveport,virginia,louisiana,07:30:00,17:00:00,18.53,18.53
0,1,37,56,40,1,peakload,40.0,13.06,0.0,none,0.0,0.0,0,coeur d alene,midland,idaho,georgia,07:30:00,17:00:00,19.59,19.59
1,1,39,71,72,1,seasonal,40.0,436.0,0.0,none,0.0,0.0,0,harlingen,colton,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,39,71,30,1,seasonal,40.0,366.4,0.0,none,0.0,0.0,0,harlingen,san antonio,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,37,56,5,1,peakload,40.0,13.35,0.0,none,0.0,0.0,0,austin,pittsburg,texas,texas,08:00:00,17:00:00,20.03,20.03
1,1,37,56,35,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,dallas,wildwood,texas,missouri,08:00:00,17:00:00,21.78,21.78
1,1,37,56,12,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,phoenix,phoenix,arizona,arizona,06:00:00,14:30:00,19.85,19.85
1,1,39,71,65,1,seasonal,40.0,343.2,0.0,none,0.0,0.0,0,harlingen,ft. myers,texas,florida,13:00:00,22:00:00,0.0,0.0
1,1,37,56,20,1,peakload,40.0,13.98,0.0,none,0.0,3.0,0,phoenix,foley,arizona,alabama,06:00:00,14:30:00,20.97,20.97
1,1,35,71,6,1,seasonal,40.0,10.58,0.0,none,0.0,0.0,0,harlingen,glendale,texas,arizona,13:00:00,22:00:00,0.0,0.0
1,1,39,71,17,1,seasonal,40.0,338.4,0.0,none,0.0,0.0,0,harlingen,marine,texas,illinois,13:00:00,22:00:00,0.0,0.0
1,0,37,23,30,1,seasonal,40.0,12.2,0.0,none,0.0,0.0,0,no attorney representation,batesville,no attorney representation,indiana,07:00:00,18:00:00,18.3,18.3
1,1,45,42,8,1,peakload,40.0,11.23,0.0,none,0.0,0.0,0,phoenix,prescott valley,arizona,arizona,08:00:00,16:30:00,16.85,16.85
1,1,37,72,35,1,peakload,35.0,10.0,0.0,none,0.0,1.0,0,frisco,myrtle beach,texas,south carolina,06:00:00,14:00:00,15.0,15.0
1,1,39,71,1,1,seasonal,40.0,15.15,0.0,none,0.0,1.0,0,carlsbad,thermal,california,california,07:30:00,16:30:00,22.73,22.73
1,1,37,56,55,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,austin,alvarado,texas,texas,08:00:00,17:00:00,20.91,22.86
1,1,37,54,10,1,peakload,40.0,12.56,0.0,none,0.0,0.0,0,austin,salado,texas,texas,08:00:00,17:00:00,18.84,18.84
1,1,39,71,140,1,seasonal,40.0,8.66,0.0,none,0.0,0.0,0,indianapolis,farmland,indiana,indiana,12:00:00,22:00:00,0.0,0.0
1,1,37,56,14,1,peakload,35.0,13.02,0.0,none,0.0,2.0,0,austin,san antonio,texas,texas,06:30:00,14:30:00,19.53,30.0
1,1,37,56,25,1,peakload,40.0,13.44,0.0,none,0.0,3.0,0,austin,houston,texas,texas,07:00:00,16:00:00,20.16,20.16
1,1,37,56,6,1,peakload,40.0,13.91,0.0,none,0.0,3.0,0,austin,austin,texas,texas,06:30:00,15:00:00,20.87,25.5
1,0,37,56,60,1,peakload,35.0,13.23,0.0,none,0.0,0.0,0,no attorney representation,charlotte,no attorney representation,north carolina,06:30:00,15:30:00,19.85,19.85
1,1,37,56,15,1,peakload,40.0,13.02,0.0,none,0.0,0.0,0,austin,seguin,texas,texas,08:00:00,17:00:00,19.53,19.53
1,1,35,72,20,1,peakload,35.0,12.59,0.0,none,0.0,1.0,0,north bay village,miramar beach,florida,florida,06:00:00,14:00:00,18.89,18.89
1,1,37,56,60,1,peakload,40.0,13.41,0.0,none,0.0,0.0,0,lovingston,mccordsville,virginia,indiana,08:00:00,17:00:00,20.12,20.12
1,1,35,71,19,1,seasonal,40.0,11.89,0.0,none,0.0,0.0,0,harlingen,imperial,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,39,71,35,1,seasonal,40.0,9.86,0.0,none,0.0,0.0,0,harlingen,fresno,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,37,56,7,1,seasonal,40.0,14.03,0.0,none,0.0,0.0,0,media,hockessin,pennsylvania,delaware,08:00:00,16:30:00,21.05,21.05
1,1,37,56,12,1,peakload,40.0,14.03,0.0,none,0.0,0.0,0,media,wilmington,pennsylvania,delaware,07:00:00,17:00:00,21.05,21.05
1,1,39,71,98,1,seasonal,40.0,9.2,0.0,none,0.0,0.0,0,indianapolis,gibsonton,indiana,florida,12:00:00,22:00:00,0.0,0.0
1,1,39,71,50,1,seasonal,40.0,374.4,0.0,none,0.0,0.0,0,harlingen,new athens,texas,illinois,13:00:00,22:00:00,0.0,0.0
1,1,39,71,34,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,harlingen,oklahoma city,texas,oklahoma,13:00:00,22:00:00,0.0,0.0
1,1,35,71,14,1,seasonal,40.0,460.0,0.0,none,0.0,0.0,0,harlingen,phoenix,texas,arizona,13:00:00,22:00:00,0.0,0.0
1,1,39,71,20,1,seasonal,40.0,362.8,0.0,none,0.0,0.0,0,harlingen,new braunfels,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,39,71,41,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,harlingen,joplin,texas,missouri,13:00:00,22:00:00,0.0,0.0
1,1,39,71,32,1,seasonal,40.0,8.88,0.0,none,0.0,0.0,0,harlingen,robstown,texas,texas,13:00:00,22:00:00,0.0,0.0
1,1,39,71,20,1,seasonal,40.0,344.0,0.0,none,0.0,0.0,0,harlingen,caseyville,texas,illinois,13:00:00,22:00:00,0.0,0.0
1,1,39,71,2,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,1,norman,hallandale,oklahoma,florida,05:00:00,17:00:00,18.95,18.95
1,1,37,23,6,1,peakload,35.0,13.91,0.0,none,0.0,0.0,0,lexington,burlington,kentucky,kentucky,08:00:00,16:00:00,20.87,20.87
1,1,39,71,5,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,0,norman,hallandale,oklahoma,florida,05:00:00,17:00:00,18.95,18.95
1,1,37,56,50,1,seasonal,35.0,14.19,0.0,none,0.0,0.0,0,lexington,olympia,kentucky,kentucky,08:00:00,16:00:00,21.29,21.29
1,1,37,56,24,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,rockwall,texas,texas,08:00:00,17:00:00,20.91,20.91
1,1,37,56,5,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,rockwall,texas,texas,08:00:00,17:00:00,20.91,20.91
